as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2018-02-28,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.21461380555975865,0.165231029555037,0.7381070843570918,-0.6825264016163306,0.2291833794726983,True,True,True,False,True,True
2018-02-28,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.18141345728477765,0.17105308472154956,0.7342075390825009,-0.6678137456481159,0.16856568525740961,True,True,True,False,True,True
2018-02-28,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.19885858870589973,0.12895505983670744,0.7353758203178842,-0.6415778120303066,0.16529764975876232,True,True,True,False,True,True
2018-03-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06940621342957584,0.17872683620759514,0.6402090964590965,-0.4013330471984813,0.24713675165738572,True,True,True,False,True,True
2018-03-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.036814214371302556,0.2612317818106392,0.7089667277167278,-0.9445665060268849,0.2805100553190936,False,True,True,True,True,True
2018-03-30,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.19453429227226549,0.18460707820588954,0.7415750915750916,-0.5909377926828117,0.24012371022502377,True,True,True,False,True,True
2018-03-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.20844240560949417,0.15673370945499812,0.7430784493284494,-0.6861498256251233,0.22948590927752932,True,True,True,False,True,True
2018-03-30,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.18301815240834632,0.1592650859850071,0.7394917582417583,-0.6728790793134125,0.16890615749639687,True,True,True,False,True,True
2018-03-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.2021835660055724,0.1206197773851827,0.7403998778998779,-0.6470453526908835,0.16675487892209423,True,True,True,False,True,True
2018-04-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.08661947890466157,0.18856838866781725,0.6431805406595474,-0.40427440278575855,0.2522118438293041,True,True,True,True,True,True
