experiment_mode,feature,feature_in_baseline,benchmark,horizon_months,model_type,n_features,feature_columns,gate_status,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value
single_feature,roe,False,VTI,6,ridge,1,roe,FAIL,222,0.07111898495871362,0.5900900900900901,0.1248644715419301,-0.21451374714074456,0.07111898495871362,0.5705754340698336
add_to_baseline,roe,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,roe",FAIL,222,-0.08501533613641239,0.4369369369369369,0.1990939109136471,-3.52747669621185,-0.08501533613641239,0.5180568911180317
single_feature,combined_ratio_ttm,True,VTI,6,ridge,1,combined_ratio_ttm,FAIL,222,0.09208706477212418,0.5675675675675675,0.1992560657747749,-5.977750657228821,0.09208706477212418,0.5096542473219858
drop_from_baseline,combined_ratio_ttm,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.10357444675566545,0.4369369369369369,0.18394741828748212,-1.906284350157395,-0.10357444675566545,0.44263100949015977
single_feature,pif_growth_yoy,False,VTI,6,ridge,1,pif_growth_yoy,FAIL,222,-0.06170327292457864,0.5315315315315315,0.15856330200721327,-0.6458319567385578,-0.06170327292457864,0.5818963840023688
add_to_baseline,pif_growth_yoy,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pif_growth_yoy",FAIL,222,-0.09414298335427325,0.4369369369369369,0.20399981828187952,-4.10377767728579,-0.09414298335427325,0.45784753023188124
single_feature,gainshare_est,False,VTI,6,ridge,1,gainshare_est,FAIL,222,-0.0034445806949314367,0.5405405405405406,0.15117018169963273,-0.7203626184912584,-0.0034445806949314367,0.9778547108348803
add_to_baseline,gainshare_est,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,gainshare_est",FAIL,222,-0.09590116870517822,0.4369369369369369,0.20738966587368193,-3.766673178224102,-0.09590116870517822,0.47163402538206056
single_feature,cr_acceleration,False,VTI,6,ridge,1,cr_acceleration,FAIL,222,-0.010622052838255805,0.5180180180180181,0.13945262953386572,-0.5113339636639331,-0.010622052838255805,0.9346982318403517
add_to_baseline,cr_acceleration,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,cr_acceleration",FAIL,222,-0.009850992968903812,0.46396396396396394,0.2107196334425123,-4.589922416840569,-0.009850992968903812,0.9399727928601181
single_feature,channel_mix_agency_pct,False,VTI,6,ridge,1,channel_mix_agency_pct,FAIL,222,-0.10765276296553306,0.527027027027027,0.17544281954056598,-2.725083047301369,-0.10765276296553306,0.4111298872867977
add_to_baseline,channel_mix_agency_pct,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,channel_mix_agency_pct",FAIL,222,-0.11173251452861056,0.44144144144144143,0.21484779383982994,-3.971160729330464,-0.11173251452861056,0.38811083275039704
single_feature,npw_growth_yoy,False,VTI,6,ridge,1,npw_growth_yoy,FAIL,222,0.038424604914270695,0.5675675675675675,0.13403048074406362,-0.3608098008202858,0.038424604914270695,0.7613374622353413
add_to_baseline,npw_growth_yoy,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,npw_growth_yoy",FAIL,222,-0.07471081251086528,0.44144144144144143,0.2017427793076205,-3.459687541778772,-0.07471081251086528,0.5721772974775033
single_feature,underwriting_income,False,VTI,6,ridge,1,underwriting_income,FAIL,222,-0.030676532239099656,0.5540540540540541,0.14391179356082398,-0.6435411595896521,-0.030676532239099656,0.7973497789735007
add_to_baseline,underwriting_income,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income",FAIL,222,-0.07061752010314395,0.44594594594594594,0.20806586912470346,-3.8094606467545207,-0.07061752010314395,0.5928314979545518
single_feature,underwriting_income_3m,False,VTI,6,ridge,1,underwriting_income_3m,FAIL,222,0.014240423894868633,0.5540540540540541,0.15811543189413382,-1.8861269268565724,0.014240423894868633,0.9090555429287703
add_to_baseline,underwriting_income_3m,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income_3m",FAIL,222,-0.05788685424665378,0.44144144144144143,0.205442715891034,-3.658532669186674,-0.05788685424665378,0.6603683174439914
single_feature,underwriting_income_growth_yoy,False,VTI,6,ridge,1,underwriting_income_growth_yoy,FAIL,222,-0.08253201876531185,0.5585585585585585,0.1740816198537777,-2.135558263227207,-0.08253201876531185,0.5274837629578997
add_to_baseline,underwriting_income_growth_yoy,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income_growth_yoy",FAIL,222,-0.09733469849534214,0.43243243243243246,0.21667951246184353,-4.204748997197261,-0.09733469849534214,0.46360146704826954
single_feature,unearned_premium_growth_yoy,False,VTI,6,ridge,1,unearned_premium_growth_yoy,FAIL,222,0.10921603716651815,0.6081081081081081,0.1775589692912438,-1.6664014833883956,0.10921603716651815,0.384708198938633
add_to_baseline,unearned_premium_growth_yoy,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,unearned_premium_growth_yoy",FAIL,222,-0.07950935331573686,0.46396396396396394,0.1990617847621571,-3.499794515349212,-0.07950935331573686,0.5286417071905425
single_feature,unearned_premium_to_npw_ratio,False,VTI,6,ridge,1,unearned_premium_to_npw_ratio,FAIL,222,-0.1221955572147142,0.536036036036036,0.1317520239077034,-0.30176202429770727,-0.1221955572147142,0.3572922288450382
add_to_baseline,unearned_premium_to_npw_ratio,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,unearned_premium_to_npw_ratio",FAIL,222,-0.1052108862712925,0.43243243243243246,0.20913885533968343,-3.7907485923036415,-0.1052108862712925,0.43013765219375943
single_feature,roe_net_income_ttm,True,VTI,6,ridge,1,roe_net_income_ttm,FAIL,222,-0.039458584525724316,0.5540540540540541,0.15361484915172235,-1.060187368101619,-0.039458584525724316,0.7668349719811884
drop_from_baseline,roe_net_income_ttm,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy",FAIL,222,-0.09174535816582771,0.45495495495495497,0.2046186843787641,-3.6308383469136043,-0.09174535816582771,0.48147932181205616
single_feature,roe_trend,False,VTI,6,ridge,1,roe_trend,FAIL,222,-0.14622435598553724,0.44144144144144143,0.14113690319803135,-0.45751589046634744,-0.14622435598553724,0.27613509036967326
add_to_baseline,roe_trend,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,roe_trend",FAIL,222,-0.15660846813576965,0.4009009009009009,0.20996652834410803,-3.452962104098967,-0.15660846813576965,0.2288588962811082
single_feature,investment_income_growth_yoy,True,VTI,6,ridge,1,investment_income_growth_yoy,FAIL,222,-0.11148521644288016,0.5720720720720721,0.14558196137890986,-0.7428848859739834,-0.11148521644288016,0.3791166934023289
drop_from_baseline,investment_income_growth_yoy,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,roe_net_income_ttm",FAIL,222,-0.10122288755894665,0.43243243243243246,0.19942721151714257,-3.2649002382785435,-0.10122288755894665,0.443517744218956
single_feature,investment_book_yield,False,VTI,6,ridge,1,investment_book_yield,FAIL,222,0.022766748802703855,0.5675675675675675,0.7077642945007081,-2985.0205303820235,0.022766748802703855,0.8666674289160501
add_to_baseline,investment_book_yield,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,investment_book_yield",FAIL,222,-0.12300552078974661,0.3918918918918919,0.978498772777057,-5558.560495733404,-0.12300552078974661,0.37571897072807203
single_feature,buyback_yield,False,VTI,6,ridge,1,buyback_yield,FAIL,222,-0.06722652676776564,0.5540540540540541,0.1314903166690033,-0.3134252641795867,-0.06722652676776564,0.609438851552026
add_to_baseline,buyback_yield,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield",FAIL,222,-0.13121075136374533,0.40540540540540543,0.24043295873540382,-11.11730286731364,-0.13121075136374533,0.3209600615197492
single_feature,buyback_acceleration,False,VTI,6,ridge,1,buyback_acceleration,FAIL,222,-0.11704839506431339,0.527027027027027,0.1470808815111945,-1.0153940138357336,-0.11704839506431339,0.31327169781455294
add_to_baseline,buyback_acceleration,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_acceleration",FAIL,222,-0.12395755128543313,0.40540540540540543,0.20656203915786933,-3.5428779431586346,-0.12395755128543313,0.3536232012578749
single_feature,yield_slope,True,VTI,6,ridge,1,yield_slope,FAIL,222,-0.03843070069367638,0.545045045045045,0.13096554355541584,-0.2943584050316812,-0.03843070069367638,0.750300537955588
drop_from_baseline,yield_slope,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.20580256006264977,0.3738738738738739,0.2421756644199743,-6.835048699165904,-0.20580256006264977,0.10205856706684431
single_feature,yield_curvature,True,VTI,6,ridge,1,yield_curvature,FAIL,222,-0.059273729285176074,0.4954954954954955,0.1406612045460629,-0.5424125083802593,-0.059273729285176074,0.6847833085024188
drop_from_baseline,yield_curvature,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.08931921593488464,0.46396396396396394,0.2122065598321425,-4.69581240398135,-0.08931921593488464,0.4969569418628492
single_feature,real_rate_10y,True,VTI,6,ridge,1,real_rate_10y,FAIL,222,-0.114592105108579,0.5405405405405406,0.1331131614639077,-0.3298249408208562,-0.114592105108579,0.38890580745775605
drop_from_baseline,real_rate_10y,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.06932218828816034,0.42342342342342343,0.21649289484434828,-4.950827046975617,-0.06932218828816034,0.60260431898252
single_feature,credit_spread_hy,True,VTI,6,ridge,1,credit_spread_hy,FAIL,222,-0.05343898689001815,0.5585585585585585,0.16301880060310003,-2.37702203292977,-0.05343898689001815,0.681233544970124
drop_from_baseline,credit_spread_hy,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.11115998006000645,0.46396396396396394,0.21095928942573366,-4.514489703080054,-0.11115998006000645,0.4024522673588822
single_feature,nfci,True,VTI,6,ridge,1,nfci,FAIL,222,-0.13630452005169041,0.5225225225225225,0.14233131257656848,-0.6319505282935047,-0.13630452005169041,0.3289707676300085
drop_from_baseline,nfci,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.11271854611342876,0.43243243243243246,0.2033393467624987,-2.939531771998121,-0.11271854611342876,0.38961317190106537
single_feature,vix,True,VTI,6,ridge,1,vix,FAIL,222,0.034984300337716594,0.5495495495495496,0.15400082752169442,-2.0700632943511623,0.034984300337716594,0.760416710901611
drop_from_baseline,vix,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.136722218231055,0.40540540540540543,0.21465256521458204,-4.428422851801776,-0.136722218231055,0.301809602065923
single_feature,vmt_yoy,True,VTI,6,ridge,1,vmt_yoy,FAIL,222,-0.0925464603751563,0.545045045045045,0.13076730384088733,-0.29141147639657095,-0.0925464603751563,0.4691035820679257
drop_from_baseline,vmt_yoy,True,VTI,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,222,-0.07311714855898449,0.45045045045045046,0.20697797571206514,-3.794325933652563,-0.07311714855898449,0.5872368009295228
single_feature,used_car_cpi_yoy,False,VTI,6,ridge,1,used_car_cpi_yoy,FAIL,222,-0.25228870898359473,0.44144144144144143,0.1505330004915416,-0.8168807021376834,-0.25228870898359473,0.041531729504239175
add_to_baseline,used_car_cpi_yoy,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,used_car_cpi_yoy",FAIL,222,-0.11253976619315581,0.40540540540540543,0.21244088652307588,-3.887819512740321,-0.11253976619315581,0.39620444223343965
single_feature,medical_cpi_yoy,False,VTI,6,ridge,1,medical_cpi_yoy,FAIL,222,0.0957162541055252,0.5900900900900901,0.1470038102894853,-0.5941495545546758,0.0957162541055252,0.4365757820529767
add_to_baseline,medical_cpi_yoy,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,medical_cpi_yoy",FAIL,222,0.030222032596076386,0.481981981981982,0.19546472008113208,-3.1318611236703795,0.030222032596076386,0.8175715853577878
single_feature,ppi_auto_ins_yoy,False,VTI,6,ridge,1,ppi_auto_ins_yoy,FAIL,222,-0.21994912962634325,0.509009009009009,0.1411953155319438,-0.5501958262576032,-0.21994912962634325,0.0882329473187846
add_to_baseline,ppi_auto_ins_yoy,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,ppi_auto_ins_yoy",FAIL,222,-0.13129520568191103,0.4369369369369369,0.20033741453889767,-2.9652998422472807,-0.13129520568191103,0.2971507882329318
single_feature,pgr_vs_kie_6m,False,VTI,6,ridge,1,pgr_vs_kie_6m,FAIL,222,-0.15255616220443513,0.5495495495495496,1.2412261694801683,-1927.3104926737612,-0.15255616220443513,0.23753583508627826
add_to_baseline,pgr_vs_kie_6m,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_kie_6m",FAIL,222,-0.07627376580159488,0.4594594594594595,0.9409276141805727,-865.8148470476101,-0.07627376580159488,0.5757444202150477
single_feature,pgr_vs_peers_6m,False,VTI,6,ridge,1,pgr_vs_peers_6m,FAIL,222,-0.11801717243660548,0.5540540540540541,0.13225237377732527,-0.3157027949933986,-0.11801717243660548,0.3754057525675594
add_to_baseline,pgr_vs_peers_6m,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_peers_6m",FAIL,222,-0.100399183754499,0.44144144144144143,0.2169808679168706,-4.925399235699795,-0.100399183754499,0.46032784832701806
single_feature,pgr_vs_vfh_6m,False,VTI,6,ridge,1,pgr_vs_vfh_6m,FAIL,222,-0.11425396907384194,0.5540540540540541,0.13336150061227706,-0.3499323812699706,-0.11425396907384194,0.395279953722659
add_to_baseline,pgr_vs_vfh_6m,False,VTI,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_vfh_6m",FAIL,222,-0.09493378287891609,0.44594594594594594,0.20954277759565548,-3.913307238355075,-0.09493378287891609,0.4820625415745434
baseline,__baseline__,True,VTI,6,bayesian_ridge,16,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,222,0.08513269473438294,0.5315315315315315,0.35845602511600605,-29.818770815249422,0.08513269473438294,0.4975215349992243
single_feature,mom_3m,True,VTI,6,bayesian_ridge,1,mom_3m,FAIL,222,-0.11960321825792679,0.45495495495495497,0.1487815925236689,-0.5732226756485752,-0.11960321825792679,0.31464835322223444
drop_from_baseline,mom_3m,True,VTI,6,bayesian_ridge,15,"mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,222,0.049234125467309334,0.5225225225225225,0.4090185834900968,-54.18761973674126,0.049234125467309334,0.697554749406625
single_feature,mom_6m,True,VTI,6,bayesian_ridge,1,mom_6m,FAIL,222,0.05339871048127446,0.536036036036036,0.14757811148107766,-0.5349889919118642,0.05339871048127446,0.6548917725919485
drop_from_baseline,mom_6m,True,VTI,6,bayesian_ridge,15,"mom_3m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,222,0.12168057512293863,0.5540540540540541,0.3722431030250369,-30.844050497053217,0.12168057512293863,0.3481410625892365
