universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
full21,VGT,6,model,gbt,sign_hold_vs_sell,186,0.44623655913978494,0.013188914021366013,0.0,2.4531380079740783,0.27419354838709675,0.053425892478387894,0.013188914021366013,0.010619839953599924,0.008050765885833838,0.19798772546783175
full21,VGT,6,model,gbt,tiered_25_50_100,186,0.09946236559139784,0.00034745004245292173,0.0,0.06462570789624345,0.11290322580645161,0.066267356457301,0.00034745004245292173,-0.0022216240253131645,-0.00479069809307925,0.005215808026916738
full21,VGT,6,ensemble,ensemble,sign_hold_vs_sell,186,0.3064516129032258,0.015649092800468875,0.0,2.9107312608872107,0.1935483870967742,0.050965713699285035,0.015649092800468875,0.013080018732702791,0.010510944664936704,0.23491913619124127
full21,VGT,6,ensemble,ensemble,tiered_25_50_100,186,0.06586021505376344,0.0066903706696858495,0.0,1.244408944561568,0.0967741935483871,0.05992443583006806,0.0066903706696858495,0.004121296601919762,0.0015522225341536775,0.10043368766237526
full21,VHT,6,heuristic,always_sell_100,always_sell_100,259,0.0,0.0,0.0,0.0,0.0,0.07312807406414455,0.0,-0.005720167902374188,-0.011440335804748377,0.0
full21,VHT,6,heuristic,always_sell_50,always_sell_50,259,0.5,0.005720167902374188,0.008726475214687779,1.4815234867149147,0.5405405405405406,0.06740790616177038,0.005720167902374188,0.0,-0.005720167902374188,0.07822123002113691
full21,VHT,6,heuristic,always_hold_100,always_hold_100,259,1.0,0.011440335804748377,0.017452950429375558,2.9630469734298295,0.5405405405405406,0.06168773825939619,0.011440335804748377,0.005720167902374188,0.0,0.15644246004227383
full21,VHT,6,baseline,historical_mean,sign_hold_vs_sell,186,0.5483870967741935,0.031368873913757214,0.0,5.834610547958842,0.3655913978494624,0.05017367324104377,0.031368873913757214,0.012016832460097718,-0.007335208993561779,0.3846933289219714
full21,VHT,6,baseline,historical_mean,tiered_25_50_100,186,0.1935483870967742,0.013180306968102158,0.0,2.4515370960670015,0.27419354838709675,0.06836224018669883,0.013180306968102158,-0.006171734485557338,-0.02552377593921683,0.16163717504532407
full21,VHT,6,baseline,last_value,sign_hold_vs_sell,186,0.6129032258064516,0.02544549577591733,0.0,4.732862214320623,0.3655913978494624,0.05609705137888366,0.02544549577591733,0.0060934543222578245,-0.013258587131401671,0.3120517651675929
full21,VHT,6,baseline,last_value,tiered_25_50_100,186,0.28225806451612906,0.013290157192503083,0.0,2.4719692378055735,0.2956989247311828,0.0682523899622979,0.013290157192503083,-0.006061884261156412,-0.02541392571481591,0.16298432727730408
full21,VHT,6,baseline,zero,sign_hold_vs_sell,186,0.0,0.0,0.0,0.0,0.0,0.08154254715480098,0.0,-0.0193520414536595,-0.038704082907319,0.0
full21,VHT,6,baseline,zero,tiered_25_50_100,186,0.0,0.0,0.0,0.0,0.0,0.08154254715480098,0.0,-0.0193520414536595,-0.038704082907319,0.0
full21,VHT,6,model,elasticnet,sign_hold_vs_sell,186,0.43548387096774194,0.02555009612040908,0.0,4.752317878396089,0.2956989247311828,0.055992451034391905,0.02555009612040908,0.006198054666749586,-0.013153986786909913,0.31333453530590094
full21,VHT,6,model,elasticnet,tiered_25_50_100,186,0.15994623655913978,0.011075320130149738,0.0,2.060009544207851,0.21505376344086022,0.07046722702465125,0.011075320130149738,-0.008276721323509761,-0.027628762777169257,0.13582259221218915
full21,VHT,6,model,ridge,sign_hold_vs_sell,186,0.3763440860215054,0.02126990014339377,0.0,3.9562014266712415,0.25806451612903225,0.060272647011407214,0.02126990014339377,0.001917858689734275,-0.01743418276392522,0.26084419588972163
full21,VHT,6,model,ridge,tiered_25_50_100,186,0.16666666666666666,0.008251720751855224,0.0,1.5348200598450719,0.22043010752688172,0.07329082640294576,0.008251720751855224,-0.011100320701804271,-0.030452362155463764,0.1011952782906094
full21,VHT,6,model,bayesian_ridge,sign_hold_vs_sell,186,0.45161290322580644,0.03342974881857129,0.0,6.21793328025426,0.3172043010752688,0.0481127983362297,0.03342974881857129,0.014077707364911787,-0.005274334088747709,0.40996694345478324
full21,VHT,6,model,bayesian_ridge,tiered_25_50_100,186,0.18951612903225806,0.015101297133942733,0.0,2.8088412669133485,0.24731182795698925,0.06644125002085825,0.015101297133942733,-0.004250744319716761,-0.023602785773376257,0.1851953079816641
full21,VHT,6,model,gbt,sign_hold_vs_sell,186,0.5913978494623656,0.03074904775583889,0.0,5.719322882586034,0.3870967741935484,0.0507934993989621,0.03074904775583889,0.011397006302179392,-0.007955035151480105,0.3770920682360421
full21,VHT,6,model,gbt,tiered_25_50_100,186,0.1881720430107527,0.00861315672634876,0.0,1.6020471511008694,0.22043010752688172,0.07292939042845223,0.00861315672634876,-0.010738884727310738,-0.030090926180970232,0.10562776154143773
full21,VHT,6,ensemble,ensemble,sign_hold_vs_sell,186,0.5161290322580645,0.0376716575321703,0.0,7.006928300983676,0.3763440860215054,0.04387088962263068,0.0376716575321703,0.018319616078510802,-0.001032425375148694,0.46198774562013795
